A - worst asymmetry,B - compactness,C - red variance,C - green variance,C - blue variance,Hair,Cancer
1082000.426,6.06827057,0.263085135,1.101286498,1.255544882,0.207151474,0
938180.6343,-37.1355655,0.057395185,0.091251451,0.077536909,0.030455456,0
1050674.703,11.41483378,0.031794033,0.148833741,0.163735087,0.08089951,1
1705443.635,11.59465628,0.9732139,2.49980246,3.051937844,0.033863965,1
1763830.203,-1.487226119,29.88665139,86.54977693,93.52515968,0.215471684,1
2040990.129,2.641653975,38.65722258,112.870276,112.382844,0.15354321,1
1072611.62,0.487871696,2.743969338,6.630341477,7.068796697,0.178340437,1
6850764.964,5.083763965,0.445383927,1.072761801,0.993489372,0.078134388,1
2058832.053,25.98245148,0.271701761,0.42836926,0.393684467,0.03285771,1
1152272.764,-4.507602505,0.397715202,0.463081588,0.456830622,0.111621369,0
859004.3144,-53.83225511,0.018612648,0.057489704,0.073366865,0.013808719,1
2564449.427,-6.688557324,0.0195179,0.059408986,0.074529511,0.035940831,1
852922828.3,-30.96330966,736.8232339,1455.681896,1791.65174,0.489758025,0
9017397.185,4.591353552,0.273981171,0.357077662,0.351309732,0.04399409,1
2227597.472,-5.379544379,74.1921251,99.93703881,108.3320312,0.193213241,1
2025542.436,26.31218473,0.972680964,1.393197562,1.312812599,0.110027701,1
3644927.591,1.545513887,16.44534463,23.91192881,27.44316658,0.174694912,1
5693421.697,0.117557676,11.48493056,14.74497981,14.32140414,0.053278785,1
506505.5324,-0.326248823,0.099736453,0.147931323,0.162481004,0.034181926,1
1491460.131,-0.413623128,0.03555965,0.036868482,0.035719724,0.053596579,1
1112699.284,-1.865739825,0.017576415,0.031408407,0.036187727,0.027235698,1
2350526.705,-1.521269135,0.053965312,0.071480482,0.07275849,0.05024797,1
958314.9015,0.717130503,0.072636697,0.079633666,0.081304988,0.036035953,1
2489499.865,-9.765917923,0.008790825,0.014283649,0.012207591,0.02128192,1
1149021285,219.0633089,0.068786992,0.591854451,0.772563712,0.083533532,1
758517.7256,-3.935209023,0.115233175,0.267614398,0.338653921,0.105816466,1
1396937.583,-1.399572277,0.069823062,0.177818899,0.193462815,0.048241181,1
866802.3719,3.170496226,0.192482373,0.587420601,0.617570193,0.121756325,1
1336670.788,403.102481,3.45E-05,0.000176963,0.000297653,0.003459553,1
2679019.696,0.691974761,0.371638869,7.567505704,7.939330249,0.127337374,1
787921.9019,24.31357597,0.150399578,0.464108925,0.514335484,0.034577641,1
1736202.278,-3.015763968,0.055890849,0.079617388,0.079150451,0.086261553,1
2509646.173,11.02795044,0.316990563,3.850756557,5.124996785,0.150338084,1
908912.5195,-1.718166685,0.022781097,0.031475739,0.034165604,0.024335924,1
8706686.029,-11.92357327,4.29E-05,7.30E-05,7.36E-05,0.002607296,0
2627053.984,21.46706019,0.126341362,0.325661979,0.345557339,0.009234039,1
1096491.458,11.98009943,0.277701746,0.563470779,0.633415844,0.120466569,1
1517979276,-132.0226959,4.436561012,8.120173568,7.159561034,0.331146903,1
4527179.585,-3.911920474,20.24744681,24.89181339,27.85413432,0.083005224,1
6099217.747,-0.821001592,3.376719987,4.257769873,4.275009228,0.137121137,1
1430890725,-221.7502579,5.854616456,6.688790405,6.698692112,0.296345438,1
2449743.882,-9.789809795,1.51945706,1.55824859,1.933575014,0.084895406,1
570801.5297,11.35628846,0.287065664,0.379009025,0.335546114,0.134615941,1
533801.3576,-3.046320614,2.473607995,3.983704547,3.03658322,0.171061466,1
825339.2968,-4.226187568,10.2148174,14.18339756,14.21885125,0.07868881,0
1927822.036,-10.63755209,1.110489228,1.194060158,1.124214766,0.040153916,0
1658316.699,0.717911538,0.017072066,0.034103403,0.042678471,0.016457446,0
8634954.323,-4.382143365,0.003656624,0.00566114,0.006568169,0.008293353,0
2035668.025,-4.186761332,4.687072528,8.407917075,11.02561164,0.069040177,0
2457974.607,-31.4091333,3.972614337,14.09808042,23.35498396,0.086269802,0
1748149.77,2.735076399,0.962504417,11.9981478,19.51636484,0.096629261,1
9062733.469,-68.18025789,0.00381319,0.003043644,0.003709184,0.007844238,0
1155972.342,-4.886870559,0.085631926,0.144859838,0.13123247,0.046798901,1
1102788.957,-0.542309576,0.507250175,0.836463446,0.789854193,0.097232839,1
5188916.917,1.131213191,1.644339701,2.841391926,3.359872109,0.038214516,1
1296528.222,-0.567329172,959.8880504,1182.115433,1323.978375,0.272405155,1
1196372976,-248.4503266,8.271466908,9.685739696,10.29760878,0.348266408,1
1272444.505,20.66240057,0.00587054,0.008726109,0.011412358,0.007786096,0
585536.0808,8.371915982,2.051934222,4.346564966,6.102337511,0.040973516,0
1129089.359,5.057080238,0.337360098,0.515800792,0.560019776,0.016161975,0
8152176.183,-5.375040475,0.029140068,0.053442308,0.056509784,0.024762879,0
1202044.416,-282.2308175,0.003751165,0.00911047,0.010425311,0.018590125,0
6273641.671,-27.2105793,0.358643344,0.908081715,1.146915199,0.04016436,1
2798198.766,-8.85655724,2.99914515,6.975747925,8.655207337,0.064471664,1
1260803.215,3.980512636,14.76207777,31.40290481,32.57933777,0.086957774,1
2057717.008,10.35006409,0.014546517,0.029510522,0.030106626,0.019544333,1
1362739279,20.67017834,142.8821935,161.0620013,160.6336114,0.06943561,1
2732793.719,-1.063362684,36.22278222,59.89860721,63.36447983,0.094531735,1
3202140.49,-5.423630798,3.516742336,5.477810989,6.484343664,0.05372743,0
7260201.068,-5.575577499,2.212266182,3.206177447,3.593425304,0.041619019,0
1659621.52,-2.804456384,0.115654095,0.210396204,0.253903588,0.052102766,1
812625.594,309.4818488,0.001451889,0.006103085,0.009915046,0.011273405,1
888526.0887,11.2271569,0.020214034,0.042587594,0.052476212,0.012080816,1
8077930.149,6.929863199,0.151251694,0.608080231,0.723242684,0.051337202,1
610516250.8,25.32159011,1418.504133,2036.482171,2403.85114,0.730588236,1
1620389.939,3.728985562,0.493566175,1.516850249,1.734191698,0.031454205,1
1245300.574,-17.90487441,0.020972234,0.035625915,0.037027498,0.026379656,1
1728815.008,-262.6223038,0.000951414,0.001632643,0.001935226,0.005725069,1
578273.4258,7.918778752,0.014684322,0.029278222,0.021638756,0.031627989,0
3744523.24,0.532014653,2.130763658,11.7447783,12.47809959,0.088630983,1
4012210.815,0.363738603,44.65122366,304.2240316,336.6642566,0.13604863,1
8513031.938,2.374202163,0.084487682,0.129959088,0.153496986,0.027306581,1
2267546.511,-9.244046761,0.137650679,0.277490974,0.290022701,0.045475956,1
3432607.026,0.363167289,28.63481573,51.63710397,56.17314306,0.148767229,1
4849807.384,-4.057835189,1.361450867,2.678855398,3.2787158,0.028505868,1
2883787.906,-0.786872209,1.67570377,5.720378063,6.108439324,0.063694222,1
1523715.142,-0.179369768,0.008773877,0.031124205,0.030358139,0.046688017,1
975278.8594,-65.00839149,0.006728008,0.016112794,0.018484078,0.020639016,1
1629744.376,31.71767886,0.000886128,0.030460803,0.040551225,0.050199689,1
3264972.003,-0.431746087,0.939847799,2.13213721,2.075212851,0.092299066,1
1527911.554,2.90252243,3.799861439,7.091529297,6.232979354,0.041790538,1
1111019.825,-2.140587154,0.351041542,0.667384789,0.648764371,0.021372538,1
2140458.563,-2.101803658,0.309688269,0.926899085,1.380059167,0.029105744,0
9200934.456,8.397439969,0.004308241,0.012947785,0.014426998,0.01235776,1
1479318.794,-2.580817174,11.4724956,43.90817489,50.14362066,0.109496341,0
790137.3516,-11.27578688,1.578741737,2.678706825,5.130239237,0.069689381,0
3035119.458,2.178277589,0.097920349,0.353590585,0.421816624,0.025585165,1
1225382.808,-2.478661269,9.072171567,32.41832276,34.37395918,0.050875569,1
1617599135,-254.4839164,28.32596216,58.69651132,70.83198344,0.44430172,1
774941.9912,0.338926524,15.74972918,42.14782545,44.44047306,0.14974571,1
5416138.221,11.91611504,0.157660451,0.218717516,0.246540639,0.020453095,1
6168573.612,0.635499099,0.897658335,2.066210475,2.161558707,0.067655953,1
4204182.013,-3.568260815,9.522556791,18.30764779,17.77964482,0.057946114,1
2871701.332,-0.071817367,6.235246203,10.55333694,11.95225863,0.142765691,1
3061770.477,3.336888678,0.142650769,0.206910065,0.17216948,0.031148033,1
2157076.977,0.863291189,2.81905755,4.129724143,3.581006734,0.055336725,0
4211697.015,-1.048527016,1.056071216,3.574537928,3.777462525,0.207606307,1
2069041.324,-4.313136253,0.00503441,0.010090436,0.012577666,0.007584231,1
873724.0774,3.605800311,0.5086462,1.276118953,1.409315532,0.059959435,1
1436313.266,2.35568519,0.578372981,1.451604178,1.651364791,0.073194171,1
1854932.497,3.964519893,0.053404731,0.12594558,0.133758413,0.029638702,1
2920409.855,-3.113266498,0.000541104,0.001392882,0.001318225,0.006172126,1
634635.0177,-14.76399402,0.893811121,2.441099647,3.032344023,0.108433654,1
1158344.105,20.51237255,16.14428505,30.51286283,31.75488549,0.246656388,1
1552972.456,6.928848417,3.032220873,3.951930591,3.906965402,0.126298163,1
2947276.174,56.5201251,0.057906516,0.185363228,0.188372016,0.04395545,1
2089592.666,9.414338943,0.254312947,0.562241345,0.637445532,0.162711621,1
3226877.931,-336.8372055,0.000322516,0.002145863,0.002397302,0.005938641,1
740496.7449,-1.393544684,1.032269671,1.110789399,1.275020906,0.082504394,0
716464.3057,1.382967079,2.220915677,3.306978506,3.244917844,0.170461401,0
2912804.946,-0.0532535,119.8826124,203.5596622,148.3548543,0.185653481,1
1808353.958,-29.76149108,1.852565001,4.505171149,5.23244186,0.03807891,1
3955924.273,6.253212882,0.106017944,0.266749988,0.337648588,0.016203353,1
2811791.133,10.64165438,0.011629006,0.01764727,0.017118938,0.018919884,1
1224813.811,-2.22620598,0.112809976,0.307201383,0.397651656,0.012478449,1
1512468.891,-1.831352201,6.161773314,20.67525318,34.00033841,0.066890916,1
1376754.004,0.969116561,80.412905,142.6022431,133.4604291,0.088345092,0
3515238.573,1.60640756,0.756899187,1.70691953,1.869842819,0.095716283,1
1350706.957,0.55186623,0.270679596,0.319705468,0.247220616,0.049534679,1
415592.6063,0.481054831,0.146476435,0.224263463,0.223298211,0.075793061,1
1555230.562,-1.419264868,2.028590477,3.106732134,3.267524067,0.12580733,1
1252549.722,3.718411313,0.086110839,0.150060205,0.082245019,0.041087859,1
6461133.843,4.292104703,0.199666255,0.367766583,0.318725558,0.058576658,1
4001259.111,68.1597238,0.006163358,0.02504375,0.024280626,0.009354552,1
929375.7413,-2.360939119,0.119223452,0.25565985,0.352113157,0.062371163,1
872070.3494,-10.86265335,0.336609538,3.559761676,3.757200526,0.113325629,1
3392246.299,-23.30207995,0.005058964,0.039281906,0.044669744,0.016198071,1
5519928.431,1.705076168,0.013717758,0.023316169,0.023520628,0.028512827,0
994541.8973,1.389747416,0.084569336,0.148318744,0.160586363,0.055278243,1
793313.1333,18.36318429,0.207604039,0.411038469,0.422573437,0.059746742,1
1946327.544,-1.868602451,3.367641528,5.889297613,6.101921496,0.0515065,1
1637994.493,-23.94335212,1.666825354,2.24434606,2.710499401,0.043144775,1
2511718.024,0.211027176,0.63567057,2.100717907,2.675299695,0.14110675,1
2294123.887,-0.255247889,134.577991,179.6443196,143.7618278,0.156993053,1
2739226.732,32.36008197,0.007725368,0.0141321,0.018771345,0.03307713,1
2410292.864,-3.320586955,12.24012486,21.07387829,20.10629641,0.053247686,1
3058982.502,-0.949011367,2.941577986,5.613588626,4.255799933,0.207712633,0
2513097.372,0.216990727,2.035735762,2.938287666,2.323687757,0.056088486,1
3989018.872,-2.641239235,0.124209655,0.197272886,0.135181159,0.021485588,1
1100231.203,-2.938800363,1.364649943,3.086754359,7.57463518,0.058475666,0
1936029.8,-330.554925,0.019427697,0.062597908,0.068983989,0.028832989,1
2945326.357,6.617710291,13.41302374,23.62836733,26.70972511,0.073233586,1
5949748.72,2.848926698,21.92627693,39.88359052,48.55245375,0.093235404,0
1751637.61,17.91932085,0.400452296,1.487936615,2.105203774,0.036734939,0
1354272.089,-2.79634691,3.982550404,32.50478906,42.05536628,0.058920042,0
5897454.937,-7.689206723,0.056083931,0.426083047,0.936344149,0.031884247,0
1027007506,-235.9783821,166.6078438,394.5948612,550.2104828,0.752044424,1
4463319.255,14.81288328,0.048799601,0.154757883,0.143272592,0.026032713,1
3055129,-0.301337553,14.60142848,33.83025486,30.84719771,0.129646609,1
1531279.565,-15.08756727,0.279982022,1.095474761,1.447776377,0.110098765,1
654858.2397,2.334596617,0.013816546,0.250088339,0.518374923,0.053268893,1
636698.1054,1.425419378,0.030643264,0.044639603,0.038640287,0.043110615,1
1348412.479,-1.515453617,1.717064632,3.847356851,5.157425354,0.160649267,0
5389715.171,0.802998122,0.118737719,0.268315867,0.260138612,0.038959563,1
3235514.139,-0.568450628,0,0,0,0.232963575,1
1289092.473,0.926520172,0.36558501,1.671362054,1.964270967,0.066661034,1
3432111.566,-0.415812229,11.78184943,16.83366565,18.94073971,0.11377979,1
1952654.739,-107.8377768,0.00045471,0.001016226,0.001180461,0.00938856,0
2907820.21,-2.906988065,1.341877486,2.032542531,2.245234673,0.234244015,0
2476774.267,-91.97280879,0.002309394,0.008144594,0.017586812,0.021459767,0
1628675.226,-36.15745888,0.030996969,0.056369817,0.057668315,0.016637292,1
1228625.291,17.75736909,0.002985733,0.005526137,0.005552664,0.008327619,1
1226945.606,41.96148818,0.021080583,0.070322745,0.056399852,0.032994843,0
2289073.147,5.302932638,0.001661792,0.006998348,0.011225201,0.026867977,0
6050203.172,-2.530463495,0.008530182,0.013426048,0.013039821,0.010603978,1
1739996.448,0.61479437,0.080819257,0.368625398,0.444090354,0.060152105,1
899794776.8,-271.3085693,119.1012221,317.0012612,447.3288403,0.570301087,1
1128080.767,2.41480141,0.497540039,1.117877412,1.139660373,0.044931041,1
1736659.234,-3.812556297,0.048963256,0.08259787,0.07946162,0.03512317,1
3172551.908,-2.845362526,0.010371465,0.014967503,0.013980307,0.023221556,1
2382526.844,2930.844103,4.16E-08,1.61E-07,1.73E-07,0.000220677,0
5122274.851,-13.18047521,0.182741596,0.3119749,0.323463342,0.052350636,0
936644.7101,-0.316199797,25.60177402,43.85647175,43.34624813,0.185413961,0
3458542.938,-0.084698308,14.28872737,20.39292032,19.26608839,0.27820518,1
2766280.547,5.897452308,0.03427942,0.117851626,0.117128387,0.079251782,1
3102947.494,3.420575032,12.66923824,15.02996576,14.18802005,0.075755666,0
1763353.398,-19.84266697,0.040998181,0.124731971,0.160882845,0.032205709,1
3330159.097,114.9620045,0.002632905,0.004411685,0.004864243,0.007774717,0
3401332.419,137.3862171,0.001325831,0.005444251,0.005535832,0.012086631,0
1875109.993,138.2686273,9.16E-05,0.005215486,0.011154796,0.020500653,0
6492609.457,-13.04816273,0.679284312,0.800997368,0.70135047,0.059149214,1
2898889.981,-1.614866845,8.332425793,30.02488826,38.80019284,0.279931722,1
1460291.871,10.99119758,0.249742894,1.029651136,0.970014743,0.0859647,1
826795.5704,6.706663556,0.389894117,2.038083074,2.270629184,0.103691079,1
440208.5897,-0.270486081,0.061600428,0.121017067,0.110205209,0.055266954,1
2980678.341,-10.5742897,4.835576074,10.46824933,12.23469241,0.031332952,1
416881.1775,1.633514956,5.676848034,13.60563386,13.03642978,0.060963574,1
1347932.534,6.148282508,0.013571395,0.032318881,0.029047203,0.039603632,1
1658206.265,5.140639369,0.108052864,0.263495264,0.275733054,0.034203757,1
2804249.246,0.767942331,0.849851164,2.257928825,2.181037926,0.069183301,1
1021616.559,2.963690825,0.108417327,0.217955931,0.218070858,0.037821216,1
2103090.915,0.190148599,0.137704192,0.308006828,0.343130436,0.030192761,1
1907880.597,9.758321986,0.010831814,0.024455232,0.020246151,0.023310222,1
8534414.319,-1.94577887,6.778413559,12.77375373,13.99353806,0.123639099,0
1932135.32,30.51100681,0.10506979,0.385898893,0.500740777,0.053903159,1
15869064.2,94.48151443,0.053895857,0.102660812,0.14839076,0.080922487,0
8352960.662,1.099408992,0.119005819,0.179161837,0.245177634,0.101476831,0
9148040.047,-47.18518863,0.1277163,0.205419934,0.289371817,0.088216493,0
1474894.853,-13.65307537,0.004562979,0.122483717,0.201524877,0.088769622,0
8201156.926,-19.09096155,0.058931261,0.209062898,0.350481935,0.039984337,0
6441469.907,-12.51350324,0.005379624,0.013222578,0.012887567,0.016418607,0
1971672.186,0.998035654,0.360641132,0.696338962,0.777522697,0.025124987,1
1152865.142,6.359814996,0.443495075,3.372511315,5.696218826,0.040657794,1
1246661.278,-0.341621235,0.384741267,3.57125449,4.899057042,0.069523349,1
2017116.016,12.77366174,0.217132226,0.395363598,0.419229847,0.023263673,0
2198420.681,2.749628769,83.30464471,154.8463882,169.5860117,0.212456889,1
1708802642,660.6706897,4.572533336,7.409984044,8.628092344,0.249096846,1
1607579.211,9.77488477,0.09357823,0.307314129,0.336967152,0.067010159,1
7167889.524,-69.77560168,0.008762842,0.053689573,0.13403307,0.01840549,0
868799.5685,10.21877813,0.009396435,0.021766207,0.026980626,0.026694541,0
2752370.257,-0.995041439,0.022624788,0.032990581,0.033931876,0.007397188,1
1008058471,-3.74676683,2.29664757,3.938866651,4.296172941,0.443899802,1
926709166.9,-28.18302285,246.2242111,368.9076563,450.6980611,0.510543031,0
582923989.5,145.7185513,1.937318926,5.849813477,6.972919568,0.4954355,1
1432187851,17.66159183,0.3772381,0.364590772,0.353141218,0.032754634,1
2278425.825,0.172874378,38.10803872,42.00862409,29.19334396,0.130741783,1
2228757.857,-11.5482013,0.039558442,0.051919653,0.051668988,0.023821073,0
2227080.295,240.0357796,0.000301098,0.000454444,0.000737936,0.007452755,0
2623992.115,51.57886272,0.02195954,0.138829493,0.19787007,0.023042323,1
2118705.054,3.478606785,0.542148688,1.390419903,1.663533044,0.106523347,0
1433257241,1081.674966,11.93802846,42.63756775,67.37190946,0.463744778,0
1312878.641,-2.771112147,0.529420267,0.539172786,0.529908324,0.023887921,1
1674277.659,12.06783038,0.002952764,0.006071735,0.006486724,0.015698554,1
2372002.078,-1.807962841,0.38684434,0.938268777,1.371674007,0.048421248,1
3076894.755,7.023908973,0.00023199,0.000571245,0.000591351,0.002852295,1
3988327.743,4.475615177,0.041448569,0.073650059,0.09837629,0.023012254,0
2840945.764,-1.776126676,0.452365574,1.481336688,1.54846199,0.048338453,1
5851810.549,3.993869242,0.254087344,0.890396168,1.035061524,0.049747365,0
5014778.395,-1.19514831,0.786781882,1.672963472,2.073624529,0.079743904,1
1851615.779,236.6620838,0.001305793,0.002870677,0.002821662,0.009675849,1
1523230.947,1.513630014,1.173566745,2.219811888,1.960396879,0.081660771,1
2615273.601,-180.1835356,0.000401897,0.001260075,0.001967221,0.011661944,0
1124540758,71.0708005,4.066250688,12.79330567,13.35213716,0.476793412,1
2646215.33,-1.565332475,6.825228658,9.499867036,10.58293742,0.086337778,1
2409123.733,-13.30944452,4.124019303,14.01530855,17.96761122,0.10314909,1
1122756.829,11.80458444,0.375175827,0.887964939,1.091285314,0.053846991,1
578076.5883,-1.605853246,0.104792163,0.143422809,0.144854871,0.049535145,1
1207052.27,2.141387581,0.25136414,0.720851671,0.800356862,0.025426912,1
2604083.455,0.128940516,0.121877053,0.179809709,0.183456323,0.032589747,0
1344390.464,-50.69612315,0.024008381,0.050442184,0.057783141,0.018814215,1
1366717.57,-2.113731713,0.060998766,0.07849393,0.082075796,0.036420713,1
2658481.699,0.907634712,183.7244234,371.7666753,397.3628679,0.147507041,1
1610307.331,-3.859978088,0.275415618,3.541725675,4.226291965,0.158137516,1
449291.1451,-12.88588444,0.060147405,0.461894869,0.547953492,0.041508335,1
1463873.379,-17.44560525,0.256507102,0.797039849,0.909661041,0.090544957,1
2661342.342,-15.80877493,20.85623075,26.66911913,25.52103551,0.147326243,1
1048548418,69.78747832,7.837829729,16.75925833,28.67770026,0.464428928,0
1578637.578,-16.87057256,0.534713978,2.798231736,3.139266766,0.087010693,1
3614684.75,-13.4846498,0.204815004,0.449750258,0.505855831,0.030435919,1
3719638.292,-6.246383666,0.010591489,0.024427115,0.024358223,0.010528906,1
725363.6557,-1.333999834,0.151865006,0.357504342,0.272123743,0.053186201,0
1815499.516,76.3774978,0.000255099,0.000743622,0.000596218,0.007292707,0
1046686437,272.797531,15.64037937,31.8677008,36.5146128,0.451000895,1
2988084.72,4.036422812,0.530567606,0.791477518,0.88960843,0.020749604,0
2403443.768,-3.242765873,0.495263621,0.552826374,0.617204414,0.032490723,1
2364403.919,1.746264792,34.00784619,44.69100812,50.09488903,0.244007364,1
1551549162,83.50208578,5.417383061,7.402595914,7.479754797,0.290251792,1
464733.7383,-0.07131874,5.709343609,10.0772441,9.99952865,0.195882527,1
8830543.84,-1.161370743,0.253867407,0.508057918,0.715624337,0.062607757,0
712997779,228.1100744,13.71391842,27.84581768,35.11754326,0.581302996,0
1332497.477,-131.3785179,0.035783383,0.035882014,0.031798673,0.008832537,0
975340754.4,645.8524047,52.88876169,85.25228266,97.85295498,0.580469483,0
782609909.5,698.8117587,199.8563613,378.9827848,464.2238219,0.609957904,0
7012390.97,-14.73856972,0.0649614,0.652772734,1.0403734,0.068681696,1
5446605.134,3.826318045,3.476437669,17.78369308,25.21531632,0.306939779,0
4805597.777,2.089895183,0.367031007,1.150910761,1.167018748,0.141834053,0
2530752.564,-6.492266045,0.48704255,1.175750304,1.297995874,0.152176281,1
2688473.976,-50.72802906,0.010545595,0.020402138,0.023578163,0.016286342,1
2417566.619,-1.274760014,45.43799043,48.69313095,44.91041135,0.251995395,1
2313456.222,0.211595743,7.255217174,9.4245749,9.204148519,0.164355486,1
5858624.279,1.491763595,6.003443661,23.44456238,25.55668995,0.071810064,1
1234036.768,-12.39629904,0.203950725,0.280614749,0.278262335,0.059809778,1
1140129228,284.4352791,9.530413375,19.93235523,28.3584725,0.603631417,1
1922063.788,-10.65177465,0.000405138,0.004365149,0.006256061,0.017223233,1
3924328.007,0.071536334,17.9375089,30.3876256,40.6669431,0.141678208,0
581806.3267,2.156781892,0.543370322,0.897752765,0.956617032,0.028493036,1
698760.2401,-13.67933524,0.005525327,0.014699292,0.023588505,0.050782068,0
2669321.579,-6.669310894,3.198887865,6.60250887,9.182042289,0.084723556,0
4624147.45,10.30914516,6.01797872,8.904069784,13.39524868,0.080822695,0
1243646.954,42.4623108,0.03122727,0.062503377,0.052386786,0.023279672,1
2715361.027,1.13107927,2.76152438,4.59898179,4.808829265,0.184068109,0
1536929.643,1.056843018,0.78198447,1.451823006,1.364807044,0.076337846,1
1026754.387,7.853027305,0.039243792,0.095520178,0.112352408,0.050750222,1
7792008.001,19.83006501,0.210141186,0.255762865,0.268949613,0.159600795,1
855327.1196,3.586978913,0.070027454,0.336417828,0.399718243,0.043889778,1
2577732.128,-1.062713669,7.91153053,28.31891977,28.59663478,0.136492444,1
1989855.34,16.81908856,0.146547004,6.757957633,10.76096671,0.09811632,1
1196170842,-49.57029451,110.2200392,137.8854998,154.4001283,0.300054498,1
1850986.573,3.688080638,15.38532132,28.29520703,29.38395556,0.032260963,0
768201.1662,146.5755535,0.03743808,0.06386515,0.066976972,0.037347505,1
3165530.754,-48.25358324,1.266483237,1.658584716,1.705591011,0.093379646,1
2608524.357,5.63907395,0.025841635,0.024717236,0.025161852,0.011450623,0
396812.9703,-1.275301264,1.590072616,2.410540885,2.850429166,0.098782455,1
3582085.114,-5.012406511,4.082795587,15.82973333,17.96815031,0.076996874,1
2517265.457,7.012177136,2.092393386,5.348438486,4.852153757,0.087045694,1
8787520.761,-1.939131035,0.017321848,0.020780941,0.021316459,0.014080105,0
1612899.815,0.57714991,0.100795496,0.152024041,0.143562771,0.074144466,1
1709115.125,-0.564043511,2.503971034,11.78562323,11.38860458,0.235246586,1
1760432.01,0.365638024,0.028010982,0.048052383,0.050201104,0.026918655,1
1884272.903,-1.025914639,103.1274161,390.2999198,459.2691857,0.228561778,1
1841561.602,1.008563819,0.06072191,0.130344212,0.149995106,0.020860861,1
2551313.438,47.44872818,0.027421174,0.225467892,0.39245071,0.03124725,1
2816597.103,-1.529813348,79.24067413,103.4024435,102.4137999,0.098175356,1
5581258.906,-11.50094892,0.066050559,0.098182879,0.0915711,0.021594046,1
1524174.39,4.803471606,0.088931816,0.094655923,0.098524566,0.026737435,1
2220528.674,16.86146888,0.092320469,0.148740795,0.169549777,0.043504,1
828906.5085,-4.173443754,0.237723582,0.277980235,0.293020798,0.029396696,1
2204505.652,19.14110418,0.030164042,0.152676035,0.162840107,0.031396316,1
1036105.217,1.620658898,0.015989335,0.032696165,0.026875287,0.026992878,1
691142.9015,-10.35644757,0.61814019,1.187786855,1.479125088,0.090577523,0
747259.6002,5.11783792,0.002535675,0.004678769,0.004183031,0.009840571,1
1606911.705,-10.18582955,0.364566172,0.590229999,0.635679752,0.060188841,1
1829975.878,-33.17355062,0.012269381,0.030796848,0.034628703,0.023147209,1
3670924.489,-4.894541157,0.080489148,0.210311297,0.25214363,0.135175158,1
1061347.574,79.49689321,0.205638839,0.403734284,0.437048194,0.02741189,1
1884882104,22.40290545,0.064339871,0.095337995,0.107665413,0.046762847,0
1312106.746,2.924762724,1.24729582,1.162120457,1.116043313,0.046032066,0
1543489.968,-1.134314147,0.42645582,0.706743033,0.647050556,0.045094866,1
1887979.527,12.88301922,0.071674028,0.110630181,0.121406373,0.022364762,0
2050407.266,-4.825220391,1.347363334,20.47261625,25.50535363,0.114027519,0
1760624.143,19.81251781,0.002514874,0.004230579,0.004556465,0.007863905,1
2236009.843,50.28438802,0.002641193,0.004049285,0.00498029,0.006892471,1
638523311.9,190.2993549,9.740935297,25.02752669,19.20142415,0.218791369,1
911163.0837,5.421800577,0.014775546,0.031079495,0.026650759,0.01519756,1
1104084.005,-6.985857406,0.23271127,0.552175797,0.556422227,0.046284709,0
3025657.992,27.17025315,0.446516054,0.910752974,1.243587316,0.047123738,1
4810688.908,-7.298141481,0.417395247,0.489021984,0.516504437,0.033050324,1
2334323.757,23.66792826,2.844241254,3.887314436,4.457783237,0.073127781,1
1373736.12,0.470268627,53.47249703,90.14031663,88.72558176,0.217474507,0
3529383.167,-521.9257421,9.57E-06,0.000115996,7.81E-05,0.001340423,1
1195235.267,0.7476522,4.551531516,30.06676105,31.22390524,0.064570652,1
4623574.943,2.628963989,0.224741959,0.782152669,0.784567926,0.078279998,1
1110642643,-189.2893985,1.872230965,4.154018719,5.439442025,0.379753687,1
2990415.59,2.867821792,0.295007809,0.531497143,0.639724493,0.040205477,0
2012985.891,-5.48849311,1.819562921,2.322439392,2.527729117,0.047230763,1
7031391.534,-147.2838114,0.001415959,0.002438847,0.002620624,0.00363347,0
1495034.94,5.611230661,0.004800846,0.00846809,0.008167936,0.026200344,1
7000356.672,0.388853871,0.261999769,0.283293278,0.28158469,0.047610406,1
1211077078,191.3008688,12.44154095,18.44947464,16.04718945,0.109639459,1
7896004.288,-11.75759036,0.255053651,0.369149869,0.367666034,0.026284637,0
4128233.555,-1.438696325,5.183636087,6.64725309,6.423109449,0.157428255,1
1120477.059,25.10774569,1.733564731,2.49674251,2.671359652,0.052449463,1
2991973.358,92.87386872,1.028183722,1.258443626,1.972847965,0.036498416,1
1848365.367,-32.58655982,0.626188934,1.029000596,1.416717818,0.040543052,1
2305459.47,-2.576058425,10.28431186,83.241299,83.4786095,0.250958356,1
908862247.8,713.3481288,0,0,0,0.583981065,1
766580.9047,14.6562606,0.207797883,0.405169723,0.472000274,0.085263471,1
3064115.732,-10.98921325,2.132428659,3.394453112,3.803398329,0.118772907,1
8676470.226,0.791714067,0.035544113,0.082016446,0.100690428,0.053020852,1
9064049.115,-42.11035446,0.00049428,0.001702403,0.00204811,0.006053746,1
1999396.477,-1.060902141,0.728299882,1.094469254,1.162160099,0.081151341,0
1429889.585,0.724739956,49.65467451,62.52612041,90.01929708,0.111845539,0
2888234.805,-2.376132871,16.32699519,27.57443875,37.89977521,0.258659116,0
